2018-08-23 12:57:38,657 - INFO - =================
2018-08-23 12:57:42,255 - INFO - ---------------------------------
2018-08-23 12:57:42,255 - INFO - cross_validation id:0
2018-08-23 12:57:42,255 - INFO - data for training:880
2018-08-23 12:57:42,255 - INFO - data for testing:222
2018-08-23 12:57:42,255 - INFO - ---------------------------------
2018-08-23 12:57:42,371 - INFO - Epoch: 0/100	Step: 0 	Loss:0.69905847311
2018-08-23 12:57:42,385 - INFO - Epoch: 0/100	Step: 1 	Loss:0.693540692329
2018-08-23 12:57:42,390 - INFO - Epoch: 0/100	Step: 2 	Loss:0.691519856453
2018-08-23 12:57:42,396 - INFO - Epoch: 0/100	Step: 3 	Loss:0.686610877514
2018-08-23 12:57:42,407 - INFO - Epoch: 0/100	Step: 4 	Loss:0.68317848444
2018-08-23 12:57:42,419 - INFO - Epoch: 0/100	Step: 5 	Loss:0.682493150234
2018-08-23 12:57:42,429 - INFO - Epoch: 0/100	Step: 6 	Loss:0.654148638248
2018-08-23 12:57:42,439 - INFO - Epoch: 0/100	Step: 7 	Loss:0.654582560062
2018-08-23 12:57:42,444 - INFO - Epoch: 0/100	Step: 8 	Loss:0.642498731613
2018-08-23 12:57:42,449 - INFO - Epoch: 0/100	Step: 9 	Loss:0.60738658905
2018-08-23 12:57:42,453 - INFO - Epoch: 0/100	Step: 10 	Loss:0.613867640495
2018-08-23 12:57:42,457 - INFO - Epoch: 0/100	Step: 11 	Loss:0.624022126198
2018-08-23 12:57:42,461 - INFO - Epoch: 0/100	Step: 12 	Loss:0.622130930424
2018-08-23 12:57:42,465 - INFO - Epoch: 0/100	Step: 13 	Loss:0.623493671417
2018-08-23 12:57:42,468 - INFO - Epoch: 1/100	Step: 0 	Loss:0.578819811344
2018-08-23 12:57:42,482 - INFO - Epoch: 1/100	Step: 1 	Loss:0.589139282703
2018-08-23 12:57:42,493 - INFO - Epoch: 1/100	Step: 2 	Loss:0.543393790722
2018-08-23 12:57:42,497 - INFO - Epoch: 1/100	Step: 3 	Loss:0.506060123444
2018-08-23 12:57:42,500 - INFO - Epoch: 1/100	Step: 4 	Loss:0.623951792717
2018-08-23 12:57:42,504 - INFO - Epoch: 1/100	Step: 5 	Loss:0.664586126804
2018-08-23 12:57:42,508 - INFO - Epoch: 1/100	Step: 6 	Loss:0.501673579216
2018-08-23 12:57:42,512 - INFO - Epoch: 1/100	Step: 7 	Loss:0.566884696484
2018-08-23 12:57:42,516 - INFO - Epoch: 1/100	Step: 8 	Loss:0.58564466238
2018-08-23 12:57:42,520 - INFO - Epoch: 1/100	Step: 9 	Loss:0.604105532169
2018-08-23 12:57:42,524 - INFO - Epoch: 1/100	Step: 10 	Loss:0.669248402119
2018-08-23 12:57:42,528 - INFO - Epoch: 1/100	Step: 11 	Loss:0.637417852879
2018-08-23 12:57:42,532 - INFO - Epoch: 1/100	Step: 12 	Loss:0.581918954849
2018-08-23 12:57:42,540 - INFO - Epoch: 1/100	Step: 13 	Loss:0.590445816517
2018-08-23 12:57:42,548 - INFO - Epoch: 2/100	Step: 0 	Loss:0.564042985439
2018-08-23 12:57:42,560 - INFO - Epoch: 2/100	Step: 1 	Loss:0.527919411659
2018-08-23 12:57:42,574 - INFO - Epoch: 2/100	Step: 2 	Loss:0.643478393555
2018-08-23 12:57:42,582 - INFO - Epoch: 2/100	Step: 3 	Loss:0.53721177578
2018-08-23 12:57:42,586 - INFO - Epoch: 2/100	Step: 4 	Loss:0.576553821564
2018-08-23 12:57:42,590 - INFO - Epoch: 2/100	Step: 5 	Loss:0.614439725876
2018-08-23 12:57:42,593 - INFO - Epoch: 2/100	Step: 6 	Loss:0.518789470196
2018-08-23 12:57:42,597 - INFO - Epoch: 2/100	Step: 7 	Loss:0.600711762905
2018-08-23 12:57:42,601 - INFO - Epoch: 2/100	Step: 8 	Loss:0.587607085705
2018-08-23 12:57:42,604 - INFO - Epoch: 2/100	Step: 9 	Loss:0.51872587204
2018-08-23 12:57:42,608 - INFO - Epoch: 2/100	Step: 10 	Loss:0.526811242104
2018-08-23 12:57:42,612 - INFO - Epoch: 2/100	Step: 11 	Loss:0.552147209644
2018-08-23 12:57:42,616 - INFO - Epoch: 2/100	Step: 12 	Loss:0.553123891354
2018-08-23 12:57:42,620 - INFO - Epoch: 2/100	Step: 13 	Loss:0.519401729107
2018-08-23 12:57:42,624 - INFO - Epoch: 3/100	Step: 0 	Loss:0.544400393963
2018-08-23 12:57:42,628 - INFO - Epoch: 3/100	Step: 1 	Loss:0.651421189308
2018-08-23 12:57:42,632 - INFO - Epoch: 3/100	Step: 2 	Loss:0.654350817204
2018-08-23 12:57:42,636 - INFO - Epoch: 3/100	Step: 3 	Loss:0.578746199608
